0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,action
1.0,301.127,0.0,24.000145,0.0,1.0,298.08966,8.000263,18.665596,-0.0007407874,1.0,310.05872,0.0,13.439398,0.0,1.0,311.7568,12.0,19.026402,0.0,1.0,286.09924,4.000056,16.40087,-0.0001486881,1.0,324.24728,4.0,14.675274,0.0,1.0,340.8806,0.0,11.957021,0.0,1.0,349.17114,8.0,16.487482,0.0,1.0,357.68,12.0,20.632772,0.0,1.0,357.692,4.0,13.113878,0.0,2
1.0,177.7356,0.0,25.0,0.0,1.0,187.5295,8.0,23.021185,0.0,1.0,197.52539,12.0,21.693783,0.0,1.0,207.526,12.0,21.848186,0.0,1.0,217.77815,8.0,23.302525,0.0,1.0,227.2136,12.0,21.467253,0.0,1.0,238.09442,12.0,21.942879,0.0,1.0,248.75017,4.0,23.820238,0.0,1.0,260.53397,12.0,23.728678,0.0,1.0,271.9694,0.0,23.652187,0.0,3
1.0,202.23306,0.0,24.170889,0.0,1.0,208.42268,6.755403,19.004114,-4.500206,1.0,216.41917,12.0,15.693782,0.0,1.0,226.57419,12.0,15.8481865,0.0,1.0,240.44281,8.0,21.90966,0.0,1.0,245.88084,12.0,15.467253,0.0,1.0,257.41824,12.0,16.862955,0.0,1.0,272.26926,4.0,23.068281,0.0,1.0,281.49875,12.0,18.17742,0.0,1.0,293.9047,0.0,20.268633,0.0,2
1.0,226.31807,0.0,24.029203,0.0,1.0,227.71368,4.3469234,19.831352,-0.9791271,1.0,228.95627,11.077611,9.169592,-3.144519,1.0,239.85051,12.0,10.83197,0.0,1.0,258.60297,12.0,10.098272,0.0,1.0,261.58145,8.0,20.176313,0.0,1.0,273.05414,12.0,14.612763,0.0,1.0,294.99756,4.0,22.378126,0.0,1.0,298.60507,12.0,16.32095,0.0,1.0,313.12134,0.0,18.153278,0.0,2
1.0,250.33261,0.0,24.00499,0.0,1.0,249.40916,12.0,8.512784,0.0,1.0,247.85062,4.0347557,20.409386,-0.102194116,1.0,237.4858,8.6248255,9.875346,-1.54827,1.0,268.06143,12.0,9.196864,0.0,1.0,280.91827,8.0,18.439468,0.0,1.0,287.22772,12.0,13.841689,0.0,1.0,314.64975,12.0,15.847801,0.0,1.0,317.11887,4.0,21.84785,0.0,1.0,330.49512,0.0,16.54945,0.0,2
1.0,274.33508,0.0,24.000853,0.0,1.0,276.8526,10.395948,8.787791,-4.094923,1.0,268.41537,4.0033317,20.706005,-0.009863026,1.0,257.5308,12.0,7.8371396,0.0,1.0,298.6946,8.0,17.088526,0.0,1.0,248.60898,8.120502,12.128745,-0.30581534,1.0,300.98746,12.0,13.744975,0.0,1.0,330.44754,12.0,15.776257,0.0,1.0,338.75336,4.0,21.401045,0.0,1.0,345.0461,8.0,11.030744,0.0,2
1.0,298.3355,0.0,24.000145,0.0,1.0,289.1948,4.0003147,20.841316,-0.000933072,1.0,286.83456,8.47484,10.883384,-1.1768453,1.0,314.81418,12.0,13.953551,0.0,1.0,315.30048,8.0,16.120232,0.0,1.0,265.46063,12.0,8.796937,0.0,1.0,259.93137,4.705524,12.442987,-1.793501,1.0,346.23627,12.0,15.80772,0.0,1.0,356.60776,8.0,12.181899,0.0,1.0,359.96338,4.0,20.996943,0.0,3
1.0,322.33557,0.0,24.000025,0.0,1.0,328.9135,12.0,14.274369,0.0,1.0,331.10724,8.0,15.509141,0.0,1.0,310.05966,4.0000296,20.878183,-8.773551e-05,1.0,298.4029,8.087547,12.247163,-0.22217327,1.0,362.05704,12.0,15.829019,0.0,1.0,275.4254,12.0,11.251894,0.0,1.0,369.32608,8.0,13.31488,0.0,1.0,272.5456,0.84760326,14.254317,-2.230177,1.0,375.3405,0.0,13.758303,0.0,2
1.0,346.3356,0.0,24.000004,0.0,1.0,346.45477,8.0,15.213946,0.0,1.0,343.34274,12.0,14.601062,0.0,1.0,330.93036,4.000003,20.853456,-8.250082e-06,1.0,377.87845,12.0,15.803636,0.0,1.0,311.14703,8.014679,13.256081,-0.03780745,1.0,383.12183,8.0,14.316958,0.0,1.0,388.9078,0.0,13.387194,0.0,1.0,401.22244,4.0,20.246058,0.0,1.0,287.9075,0.11589228,16.39675,-0.3215996,2
1.0,370.3356,0.0,24.0,0.0,1.0,361.6309,8.0,15.171227,0.0,1.0,358.07877,12.0,14.87877,0.0,1.0,351.756,4.0000005,20.787853,-7.786419e-07,1.0,393.6522,12.0,15.732899,0.0,1.0,397.84192,8.0,15.150007,0.0,1.0,402.19278,0.0,13.192658,0.0,1.0,324.76288,8.002304,13.9826975,-0.0059929863,1.0,421.30087,4.0,19.88903,0.0,1.0,429.9154,12.0,15.822441,0.0,2
1.0,394.3356,0.0,24.0,0.0,1.0,409.3411,12.0,15.636264,0.0,1.0,376.85355,8.0,15.306537,0.0,1.0,413.31577,8.0,15.815683,0.0,1.0,415.33597,0.0,13.097841,0.0,1.0,373.06042,12.0,15.086333,0.0,1.0,372.50165,4.0,20.692873,-7.394027e-08,1.0,441.02853,4.0,19.54613,0.0,1.0,445.60825,12.0,15.567463,0.0,1.0,445.84058,3.795372e-08,13.16772,-9.6042704e-08,2
1.0,418.3356,0.0,24.0,0.0,1.0,424.93097,12.0,15.538916,0.0,1.0,428.40442,0.0,13.035886,0.0,1.0,429.38492,8.0,16.335218,0.0,1.0,393.14124,4.0,20.575039,-7.0775745e-09,1.0,392.26715,8.0,15.549547,0.0,1.0,388.21655,12.0,15.224443,0.0,1.0,458.94913,6.200835e-09,13.025851,-1.5624995e-08,1.0,460.42148,4.0,19.221537,0.0,1.0,461.10464,12.0,15.436193,0.0,2
1.0,183.58815,4.0,25.0,0.0,1.0,193.17953,12.0,22.978306,0.0,1.0,202.47093,12.0,21.247807,0.0,1.0,212.34222,12.0,23.913706,0.0,1.0,222.56493,0.0,21.919432,0.0,1.0,232.72684,0.0,21.179564,0.0,1.0,242.92642,8.0,23.671019,0.0,1.0,253.45096,12.0,21.487198,0.0,1.0,263.32098,4.0,22.978544,0.0,1.0,273.3433,12.0,22.173332,0.0,2
1.0,207.8253,0.6029588,24.11266,-1.6767552,1.0,213.32689,11.774832,16.97564,0.30082637,1.0,220.77133,9.145362,16.783396,-2.7952018,1.0,234.21475,12.0,19.892122,0.0,1.0,241.52634,1.015391,15.393386,4.058565,1.0,253.43314,0.0,19.860569,0.0,1.0,264.74463,8.0,20.051533,0.0,1.0,272.4254,12.0,16.993607,0.0,1.0,283.51996,4.0,17.27236,0.0,1.0,295.32675,12.0,21.36026,0.0,2
1.0,231.90125,0.049887154,24.028702,-0.15514968,1.0,228.84746,11.965036,14.59708,0.08779809,1.0,237.93007,8.144199,17.311771,-0.39514062,1.0,252.92877,12.0,17.617197,0.0,1.0,256.12347,3.5347912,15.082428,1.2246311,1.0,272.58405,0.0,18.402845,0.0,1.0,283.66467,8.0,17.8058,0.0,1.0,288.81012,12.0,15.966663,0.0,1.0,300.8648,4.0,17.707956,0.0,1.0,316.09918,12.0,20.236969,0.0,2
1.0,255.9157,0.0037356575,24.004988,-0.011909964,1.0,255.22472,8.01755,17.221897,-0.048030645,1.0,243.06516,11.994693,13.918126,0.013533209,1.0,269.9209,12.0,16.421005,0.0,1.0,271.71204,3.9367707,16.083714,0.17181428,1.0,290.41034,0.0,17.204721,0.0,1.0,300.76596,8.0,16.419697,0.0,1.0,304.6923,12.0,15.873303,0.0,1.0,318.8388,4.0,18.24469,0.0,1.0,335.7258,8.0,15.339344,0.0,2
1.0,279.91818,0.0002727544,24.000853,-0.0008752721,1.0,286.03958,12.0,15.860072,0.0,1.0,272.3246,8.002169,16.940304,-0.005888518,1.0,288.1559,3.9919193,16.818344,0.022215435,1.0,256.8842,11.999176,13.769097,0.0021106405,1.0,307.13312,0.0,16.206297,0.0,1.0,316.75742,8.0,15.571922,0.0,1.0,320.65244,12.0,16.089142,0.0,1.0,337.27213,4.0,18.625805,0.0,1.0,350.87213,8.0,14.93344,0.0,2
1.0,303.9186,1.9778747e-05,24.000145,-6.3582454e-05,1.0,305.24432,3.9990113,17.368118,0.0027407375,1.0,301.79434,12.0,15.687651,0.0,1.0,289.1029,8.000275,16.585512,-0.0007387786,1.0,322.94708,0.0,15.3993635,0.0,1.0,332.04904,8.0,15.002008,0.0,1.0,336.88354,12.0,16.400105,0.0,1.0,270.69135,11.999872,13.8841715,0.00032948283,1.0,356.0315,4.0,18.89543,0.0,1.0,363.89813,0.00069333595,12.422569,-0.0017332919,3
1.0,327.91867,1.4315599e-06,24.000025,-4.6042333e-06,1.0,322.8127,3.9998827,17.77552,0.00032684903,1.0,338.0417,0.0,14.778254,0.0,1.0,317.49628,12.0,15.749453,0.0,1.0,346.82666,8.0,14.525081,0.0,1.0,305.5098,8.000035,16.197765,-9.51116e-05,1.0,353.43365,12.0,16.718626,0.0,1.0,284.68707,11.99998,14.141512,5.0755418e-05,1.0,375.0219,4.0,19.087864,0.0,1.0,376.41418,0.000118338525,12.640605,-0.00029782054,3
1.0,181.22816,8.0,25.0,0.0,1.0,192.5777,0.0,22.032766,0.0,1.0,202.96564,8.0,22.879051,0.0,1.0,213.99599,12.0,22.21806,0.0,1.0,224.7475,12.0,22.010887,0.0,1.0,234.53,4.0,22.529232,0.0,1.0,243.82356,12.0,21.253044,0.0,1.0,254.41753,8.0,23.711002,0.0,1.0,265.2136,0.0,23.61536,0.0,1.0,275.92862,12.0,21.643175,0.0,0
1.0,205.46533,4.6029587,24.11266,-1.6767552,1.0,214.28325,0.0,21.405287,0.0,1.0,225.00218,8.0,21.168936,0.0,1.0,233.41405,12.0,16.21806,0.0,1.0,243.95837,12.0,16.055964,0.0,1.0,256.227,4.0,20.740807,0.0,1.0,263.4585,12.0,18.359852,0.0,1.0,276.4322,8.0,20.318218,0.0,1.0,288.45645,0.0,22.854704,0.0,1.0,296.8425,12.0,20.070536,0.0,0
1.0,229.18219,0.6470847,23.959715,-1.8261133,1.0,235.51567,0.0,21.068876,0.0,1.0,245.54631,8.0,19.896063,0.0,1.0,246.8321,12.0,10.2180605,0.0,1.0,258.57117,12.0,13.627081,0.0,1.0,276.23877,4.0,19.285957,0.0,1.0,281.19797,12.0,17.15133,0.0,1.0,295.71387,8.0,18.316874,0.0,1.0,311.00864,0.0,22.210045,0.0,1.0,316.07498,12.0,18.169237,0.0,2
1.0,178.5598,4.0,25.0,0.0,1.0,188.6453,8.0,21.852282,0.0,1.0,198.77805,12.0,21.060215,0.0,1.0,209.86844,0.0,23.459171,0.0,1.0,221.39351,12.0,23.252403,0.0,1.0,231.19849,4.0,23.050661,0.0,1.0,241.22025,12.0,21.986013,0.0,1.0,252.5611,12.0,22.245909,0.0,1.0,263.38156,4.0,21.028215,0.0,1.0,274.49173,0.0,23.572124,0.0,3
1.0,202.79695,0.6029588,24.11266,-1.6767552,1.0,210.37172,8.0,21.489183,0.0,1.0,217.36652,12.0,16.332579,0.0,1.0,232.71117,0.0,22.199188,0.0,1.0,241.84592,12.0,17.252403,0.0,1.0,251.71152,4.0,18.183855,0.0,1.0,260.40628,12.0,15.986014,0.0,1.0,272.45117,11.666734,17.794502,-1.3093928,1.0,282.3144,4.0,16.926495,0.0,1.0,296.62167,0.0,20.542603,0.0,2
1.0,226.8729,0.049887154,24.028702,-0.15514968,1.0,231.56786,8.0,20.92302,0.0,1.0,232.20445,12.0,13.183889,0.0,1.0,254.40746,0.0,21.141317,0.0,1.0,256.29987,12.0,11.331906,0.0,1.0,268.65237,4.0,15.94581,0.0,1.0,273.7099,12.0,10.952559,0.0,1.0,289.20782,11.92601,15.80571,0.18072665,1.0,298.78516,4.0,16.77473,0.0,1.0,315.89795,0.0,18.020224,0.0,2
1.0,250.88734,0.0037356575,24.004988,-0.011909964,1.0,252.31636,8.0,20.56973,0.0,1.0,244.05708,12.0,10.497685,0.0,1.0,266.06604,12.0,8.614101,0.0,1.0,275.09787,0.0,20.1955,0.0,1.0,284.1501,12.0,10.241436,0.0,1.0,284.2646,4.0,15.40649,0.0,1.0,304.53476,11.989468,14.917508,0.027259236,1.0,315.89075,4.0,17.41642,0.0,1.0,333.14682,0.0,16.519241,0.0,3
1.0,274.88983,0.0002727544,24.000853,-0.0008752721,1.0,274.354,12.0,8.149646,0.0,1.0,272.7519,8.0,20.28888,0.0,1.0,294.56543,12.0,10.70849,0.0,1.0,294.89505,0.0,19.360506,0.0,1.0,253.69447,12.0,8.832398,0.0,1.0,299.68564,4.0,15.502331,0.0,1.0,319.2717,11.998465,14.602215,0.003986696,1.0,333.48392,4.0,17.753296,0.0,1.0,349.2326,0.0,15.674787,0.0,3
1.0,298.89026,1.9778747e-05,24.000145,-6.3582454e-05,1.0,292.91858,8.0,20.028234,0.0,1.0,305.62057,12.0,11.473002,0.0,1.0,313.90247,0.0,18.618086,0.0,1.0,282.66315,12.0,8.596094,0.0,1.0,315.32794,4.0,15.822099,0.0,1.0,333.8482,11.999774,14.583748,0.0005882572,1.0,261.56686,8.858764,9.384454,-2.0955164,1.0,351.32095,4.0,17.90928,0.0,1.0,364.6537,0.0,15.170295,0.0,2
1.0,322.89032,1.4315599e-06,24.000025,-4.6042333e-06,1.0,317.47,12.0,12.274178,0.0,1.0,331.3226,4.0,16.192059,0.0,1.0,332.2004,0.0,17.940977,0.0,1.0,312.8257,8.0,19.76809,0.0,1.0,348.48386,11.999967,14.712007,8.639912e-05,1.0,291.63626,12.0,9.448947,0.0,1.0,369.2633,4.0,17.968351,0.0,1.0,272.27237,8.171778,11.9661,-0.4414413,1.0,379.646,0.0,14.798564,0.0,3
1.0,183.22333,0.0,25.0,0.0,1.0,194.44542,12.0,22.909605,0.0,1.0,205.2963,4.0,23.803827,0.0,1.0,216.76523,0.0,23.92292,0.0,1.0,226.70686,0.0,23.406586,0.0,1.0,236.47658,8.0,21.851871,0.0,1.0,245.61801,12.0,21.377281,0.0,1.0,257.0607,0.0,23.391602,0.0,1.0,268.96396,12.0,23.717539,0.0,1.0,280.14407,0.0,22.443222,0.0,2
