vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,previous_action_2,action
2.0,2.0,2.0,37.01787999999999,8.24860000000001,31.599179999999933,1.0517809999999983,-0.8158379999999994,0.1559570000000008,1.0,1.0,3.0
2.0,2.0,2.0,36.055040000000076,5.438600000000065,29.77010000000007,-2.275578000000003,-4.099396000000002,-3.109346000000002,3.0,1.0,1.0
2.0,2.0,2.0,33.42930000000001,1.009300000000053,26.33680000000004,-2.856867000000001,-4.637316000000002,-3.6355080000000015,1.0,3.0,4.0
2.0,2.0,2.0,32.51664999999991,1.6638300000000754,24.66904999999997,0.3471900000000012,-1.3907469999999975,-0.3819999999999979,4.0,1.0,1.0
2.0,2.0,2.0,33.18997000000002,2.7090999999999212,24.634400000000028,0.8814889999999984,-0.8150430000000028,0.19702199999999692,1.0,4.0,3.0
2.0,2.0,3.0,22.890150000000062,32.11085000000003,11.785089999999968,-3.0006939999999993,-2.356940999999999,-3.747667,3.0,1.0,4.0
2.0,2.0,3.0,21.575930000000085,31.42273,13.917640000000006,-0.21363300000000152,0.39284299999999917,-1.1106200000000008,4.0,3.0,1.0
2.0,2.0,3.0,21.657600000000002,32.094699999999875,14.79656,0.2774099999999997,0.8495860000000022,-0.7528659999999974,1.0,4.0,4.0
2.0,2.0,3.0,24.00175999999999,34.99586000000011,13.538540000000012,3.690584000000001,4.231064,2.5437189999999994,4.0,1.0,3.0
2.0,2.0,3.0,26.04060000000004,37.561500000000024,12.694500000000062,0.9685479999999984,1.4796270000000007,-0.27862400000000065,3.0,4.0,4.0
2.0,2.0,3.0,28.741899999999987,40.76080000000002,11.281400000000076,3.8295340000000024,4.313253000000003,2.4975830000000023,4.0,3.0,1.0
2.0,2.0,3.0,32.871399999999994,45.36199999999985,8.517700000000104,4.326910000000002,4.785086,2.924693999999999,1.0,4.0,3.0
2.0,2.0,3.0,35.24309999999991,48.18059999999991,7.575900000000047,1.1028669999999998,1.5371310000000022,-0.3562909999999988,3.0,1.0,1.0
2.0,2.0,3.0,36.0148999999999,49.37609999999995,8.285200000000032,0.5584200000000017,0.9702360000000034,-0.9456539999999976,1.0,3.0,3.0
2.0,2.0,3.0,34.50920000000019,48.27230000000009,11.311499999999796,-2.8453370000000007,-2.4546400000000013,-4.383631000000001,3.0,1.0,4.0
2.0,2.0,3.0,33.323900000000094,47.46810000000005,14.047700000000077,-0.10548299999999955,0.26530599999999893,-1.6686219999999992,4.0,3.0,1.0
2.0,2.0,3.0,33.50409999999988,48.01039999999989,15.439000000000078,0.3672450000000005,0.7192209999999974,-1.2126289999999997,1.0,4.0,3.0
2.0,0.0,3.0,20.093889999999988,0.0,9.982439999999997,-1.8757629999999992,0.0,-3.3356899999999996,3.0,1.0,1.0
2.0,0.0,3.0,16.37619000000001,0.0,4.550700000000006,-5.224948999999999,0.0,-6.039836999999999,1.0,3.0,4.0
2.0,0.0,2.0,12.413899999999984,0.0,16.12869999999998,-3.332884,0.0,-7.798338000000001,4.0,1.0,4.0
2.0,0.0,2.0,11.077910000000003,0.0,10.893490000000014,-0.12207199999999929,0.0,-3.3102849999999986,4.0,4.0,4.0
2.0,0.0,2.0,13.201570000000004,0.0,10.459689999999966,3.5387500000000003,0.0,1.6772930000000006,4.0,4.0,1.0
2.0,0.0,2.0,17.060339999999997,0.0,12.925690000000031,4.0703510000000005,0.0,3.088228000000001,1.0,4.0,3.0
2.0,0.0,2.0,19.247680000000003,0.0,14.288459999999986,1.032368,0.0,0.30879799999999946,3.0,1.0,1.0
2.0,0.0,2.0,20.08420000000001,0.0,14.397719999999993,0.7879369999999994,0.0,0.025579999999999714,1.0,3.0,3.0
2.0,0.0,2.0,18.9581,0.0,12.447969999999998,-2.297293,0.0,-3.1975380000000015,3.0,1.0,4.0
2.0,0.0,2.0,18.456870000000038,0.0,10.979600000000005,0.7249450000000017,0.0,-0.3133720000000011,4.0,3.0,1.0
2.0,0.0,2.0,19.57513,0.0,11.011920000000032,1.4147390000000009,0.0,0.2850779999999986,1.0,4.0,1.0
2.0,0.0,2.0,21.110749999999996,0.0,11.401030000000048,1.6337009999999985,0.0,0.48147699999999816,1.0,1.0,1.0
2.0,0.0,2.0,22.780579999999986,0.0,11.939030000000002,1.6881449999999987,0.0,0.5952359999999999,1.0,1.0,1.0
2.0,0.0,2.0,24.44580000000002,0.0,12.57474000000002,1.6162330000000011,0.0,0.6772559999999999,1.0,1.0,1.0
2.0,0.0,2.0,25.97683999999998,0.0,13.280149999999992,1.4078219999999995,0.0,0.7328580000000002,1.0,1.0,1.0
2.0,0.0,2.0,27.228940000000023,0.0,14.028350000000046,1.0454180000000015,0.0,0.760587000000001,1.0,1.0,1.0
2.0,0.0,2.0,28.042179999999973,0.0,14.790680000000009,0.518690000000003,0.0,0.7591020000000022,1.0,1.0,1.0
2.0,0.0,2.0,28.254669999999976,0.0,15.53783999999996,-0.16235099999999925,0.0,0.728466000000001,1.0,1.0,1.0
2.0,0.0,2.0,27.728610000000003,0.0,16.24136999999996,-0.9560099999999991,0.0,0.670300000000001,1.0,1.0,1.0
2.0,0.0,2.0,26.384040000000027,0.0,16.874969999999962,-1.7871170000000003,0.0,0.5877249999999989,1.0,1.0,4.0
3.0,0.0,2.0,26.237300000000005,0.0,19.426450000000045,0.7558439999999997,0.0,3.801642000000001,4.0,1.0,1.0
3.0,0.0,2.0,27.02920000000006,0.0,23.51792999999998,0.696883999999999,0.0,4.251409000000001,1.0,4.0,3.0
3.0,0.0,2.0,25.5616,0.0,25.759900000000016,-2.9389199999999995,0.0,0.9065830000000012,3.0,1.0,1.0
3.0,0.0,2.0,22.183899999999994,0.0,26.273599999999988,-3.6739055,0.0,0.22935950000000105,1.0,3.0,4.0
3.0,0.0,2.0,20.46130000000005,0.0,28.398239999999987,-0.41983499999999907,0.0,3.3291665000000012,4.0,1.0,1.0
3.0,0.0,2.0,20.459760000000074,0.0,32.00765999999999,0.3387960000000003,0.0,3.767180999999999,1.0,4.0,3.0
3.0,0.0,2.0,18.99260000000004,0.0,33.77457000000004,-2.550915,0.0,0.446652499999999,3.0,1.0,2.0
3.0,0.0,2.0,16.728539999999953,0.0,34.28383999999994,-2.608182000000001,0.0,-0.09637999999999991,2.0,3.0,4.0
3.0,0.0,2.0,16.19959999999992,0.0,36.03530000000001,0.9613019999999999,0.0,2.979406000000001,4.0,2.0,1.0
3.0,0.0,3.0,17.693149999999946,0.0,39.32594999999992,1.9356519999999993,0.0,3.487271999999999,1.0,4.0,3.0
3.0,0.0,3.0,17.863660000000095,0.0,40.848760000000084,-0.8907119999999988,0.0,0.24418200000000034,3.0,1.0,3.0
3.0,0.0,3.0,14.797840000000065,0.0,38.74657000000002,-4.404192000000002,0.0,-3.625026000000002,3.0,3.0,4.0
3.0,0.0,3.0,12.150400000000104,0.0,36.73670000000004,-1.441631000000001,0.0,-0.9548070000000006,4.0,3.0,4.0
3.0,0.0,3.0,13.119689999999991,0.0,38.07958999999994,2.590358,0.0,2.8445970000000003,4.0,4.0,1.0
3.0,0.0,3.0,16.206909999999993,0.0,41.33304999999996,3.4559180000000005,0.0,3.530273000000001,1.0,4.0,3.0
3.0,0.0,3.0,17.809300000000007,0.0,42.94320000000005,0.43658100000000033,0.0,0.3752999999999993,3.0,1.0,1.0
3.0,3.0,2.0,43.01350000000002,17.990040000000022,50.57310000000007,-0.11334599999999995,0.04779899999999948,2.457116000000001,1.0,3.0,1.0
3.0,3.0,2.0,42.873410000000035,18.046659999999974,52.99706000000003,-0.14165200000000056,0.09130899999999897,2.4135799999999996,1.0,1.0,3.0
3.0,3.0,2.0,40.74419999999998,16.175500000000056,53.41330000000005,-3.4043290000000024,-3.1210080000000033,-0.8713240000000013,3.0,1.0,4.0
3.0,3.0,2.0,39.03864999999996,14.770399999999995,54.22816999999998,-0.5844959999999997,-0.26688199999999895,1.9208360000000013,4.0,3.0,1.0
3.0,3.0,2.0,38.77342999999996,14.834099999999921,56.45372999999995,-0.0402319999999996,0.2998699999999985,2.433273,1.0,4.0,3.0
3.0,3.0,2.0,36.80709999999999,13.21505000000002,56.944849999999974,-3.2005370000000006,-2.846471000000001,-0.7619530000000019,3.0,1.0,1.0
3.0,3.0,2.0,33.306960000000004,10.072990000000004,55.86606000000006,-3.677279000000002,-3.315298000000002,-1.275856000000001,1.0,3.0,3.0
3.0,3.0,2.0,27.59776999999997,4.72783000000004,52.540430000000015,-7.0121259999999985,-6.646446000000001,-4.649415999999999,3.0,1.0,1.0
3.0,3.0,2.0,20.267669999999953,2.236030000000028,47.55451000000005,-7.51953,-7.153023000000001,-5.196531,1.0,3.0,4.0
3.0,3.0,2.0,14.73275000000001,7.4047899999999345,44.32379000000003,-4.228142999999999,-3.862724,-1.9454229999999981,4.0,1.0,4.0
3.0,3.0,2.0,12.882299999999987,8.890800000000013,44.737229999999954,-0.2886059999999979,0.07449100000000186,1.9536070000000016,4.0,4.0,2.0
3.0,3.0,2.0,13.42656999999997,7.984860000000026,47.504769999999894,0.5317989999999995,0.8918260000000018,2.733551000000002,2.0,4.0,4.0
3.0,3.0,2.0,15.995499999999993,5.0575000000000045,52.25666000000001,3.946358,4.302889,6.107893000000001,4.0,2.0,3.0
3.0,3.0,2.0,18.317199999999957,2.380899999999997,56.72140000000002,1.2826009999999979,1.6354369999999978,3.404328999999999,3.0,4.0,1.0
2.0,2.0,2.0,40.740970000000004,9.799350000000004,31.48089999999999,-3.1132409999999986,-2.1887760000000007,-2.044975000000001,1.0,3.0,1.0
2.0,2.0,2.0,37.44730000000001,7.593369999999993,28.341669999999993,-3.562989999999999,-2.4646690000000007,-4.360388999999998,1.0,1.0,3.0
2.0,2.0,2.0,31.594250000000017,2.730649999999997,21.09514999999999,-7.470313999999998,-6.633666999999999,-9.424982,3.0,1.0,4.0
2.0,2.0,2.0,25.562070000000006,2.6541599999999903,12.777120000000025,-5.181574000000001,-4.781625999999999,-7.7753820000000005,4.0,3.0,4.0
2.0,2.0,2.0,22.516790000000015,5.570429999999988,6.970829999999978,-1.7138859999999987,-1.926320999999998,-4.617653000000001,4.0,4.0,1.0
1.0,3.0,2.0,21.085620000000006,7.571299999999951,2.5833300000000463,-1.2876930000000009,-2.3012750000000004,-4.269211000000002,1.0,4.0,3.0
1.0,3.0,2.0,17.77677,12.348169999999982,3.67734999999999,-4.652115000000002,-6.679134000000001,-7.545555000000002,3.0,1.0,4.0
1.0,3.0,2.0,14.744450000000029,17.966709999999978,9.51664999999997,-2.002897000000001,-5.267035000000002,-4.695060000000002,4.0,3.0,1.0
1.0,3.0,2.0,12.98250999999999,9.618709999999965,13.848240000000033,-1.624479000000001,-11.274905000000002,-4.044897000000002,1.0,4.0,1.0
1.0,4.0,2.0,11.36914999999999,1.9592200000000162,17.73982000000001,-1.6226950000000002,-11.904553,-3.734292,1.0,1.0,4.0
1.0,4.0,2.0,11.732019999999977,8.681280000000015,19.338799999999992,1.6384620000000005,-8.9600507,-0.15171199999999985,4.0,1.0,3.0
1.0,4.0,2.0,11.67559,1.7161800000000085,20.54124999999999,-1.1716359999999995,-11.170703000000001,-1.664512000000002,3.0,4.0,4.0
1.0,4.0,2.0,12.20186000000001,10.820409999999981,20.697990000000004,1.6166270000000011,-7.562015000000001,1.3827250000000006,4.0,3.0,1.0
1.0,4.0,2.0,14.087060000000008,9.821799999999996,20.989539999999977,2.047065,-4.147380999999999,1.1619509999999984,1.0,4.0,2.0
1.0,4.0,2.0,16.574099999999987,6.495999999999981,20.92226000000005,2.163817,-3.246397,-2.3200839999999996,2.0,1.0,3.0
1.0,4.0,2.0,16.63643000000002,1.4365400000000363,25.400950000000023,-1.2780690000000021,-6.109073,-0.8834020000000002,3.0,2.0,1.0
1.0,4.0,2.0,14.991030000000023,4.8553699999999935,24.23183000000006,-1.8952099999999987,-6.371414999999999,-1.3286259999999999,1.0,3.0,4.0
2.0,3.0,2.0,15.023899999999912,9.219569999999976,24.90585999999996,1.2745740000000012,-3.070995,1.9985640000000018,4.0,1.0,1.0
2.0,3.0,2.0,16.609299999999962,11.999740000000088,27.283699999999953,1.776406999999999,-2.6466449999999995,2.644947000000002,1.0,4.0,3.0
2.0,3.0,2.0,16.410799999999995,14.698099999999954,28.016599999999926,-1.4921630000000015,-7.362139000000001,-0.4907649999999997,3.0,1.0,1.0
2.0,3.0,2.0,14.56434999999999,6.757470000000012,27.229400000000055,-2.0861509999999974,-8.427876,-0.9627969999999983,1.0,3.0,1.0
2.0,2.0,2.0,26.243600000000015,12.402300000000082,21.727840000000015,-0.9852120000000006,-2.2201379999999986,-3.0624709999999986,1.0,1.0,1.0
1.0,2.0,2.0,25.27974000000006,10.155340000000024,20.327940000000012,-0.9356459999999984,-2.2720969999999987,-3.204297999999998,1.0,1.0,1.0
1.0,2.0,2.0,24.371039999999994,7.866500000000087,17.151200000000017,-0.8780339999999995,-2.3061940000000014,-3.14217,1.0,1.0,1.0
2.0,2.0,2.0,23.518980000000056,5.547230000000013,14.043270000000007,-0.8227960000000003,-2.3330529999999996,-3.0670329999999986,1.0,1.0,1.0
1.0,3.0,2.0,22.72059999999999,3.2038599999999633,11.014349999999922,-0.7712980000000016,-2.354248000000002,-2.9843389999999985,1.0,1.0,3.0
1.0,2.0,2.0,19.961760000000027,1.1682799999999816,6.060259999999971,-4.0398640000000015,-5.6863540000000015,-6.213744000000002,3.0,1.0,4.0
1.0,2.0,3.0,17.609540000000038,5.193260000000009,1.5545399999999745,-1.2455689999999997,-2.9467560000000006,-3.3749450000000003,4.0,3.0,1.0
1.0,2.0,3.0,16.668460000000096,7.857699999999909,1.4937999999999647,-0.7340589999999985,-2.4814819999999997,-2.8155959999999993,1.0,4.0,4.0
1.0,2.0,3.0,18.011600000000044,8.280499999999961,2.2090999999999212,2.701612000000001,0.915972,0.669751999999999,4.0,1.0,3.0
1.0,2.0,3.0,19.072169999999915,9.020550000000071,3.156900000000064,0.0021090000000008047,-1.814230000000002,-1.979330000000001,3.0,4.0,4.0
1.0,2.0,3.0,20.817099999999982,9.103539999999953,3.3698399999999538,2.885261,1.0452030000000008,0.9542080000000013,4.0,3.0,3.0
1.0,2.0,3.0,22.00260000000003,9.766700000000014,4.092139999999972,0.08787200000000084,-1.7694999999999972,-1.7933619999999983,3.0,4.0,1.0
2.0,2.0,3.0,21.811669999999935,11.820839999999976,6.141399999999976,-0.3653310000000012,-2.234186000000001,-2.1976720000000007,1.0,3.0,1.0
2.0,2.0,3.0,21.409700000000043,14.094899999999939,8.353200000000015,-0.41933500000000024,-2.294429000000001,-2.203946000000002,1.0,1.0,4.0
2.0,2.0,3.0,23.00473999999997,14.376099999999951,8.521099999999933,2.910038,1.0333900000000007,1.1718599999999988,4.0,1.0,1.0
2.0,2.0,3.0,26.268869999999993,12.987700000000018,6.974000000000046,3.4999579999999995,1.6258909999999993,1.8068360000000006,1.0,4.0,3.0
2.0,2.0,3.0,27.82854999999995,13.299499999999966,7.086900000000014,0.30419099999999943,-1.5636679999999998,-1.345279999999999,3.0,1.0,1.0
2.0,2.0,3.0,27.810040000000072,15.18175999999994,8.735109999999963,-0.22307500000000147,-2.0815710000000003,-1.8303009999999986,1.0,3.0,1.0
2.0,2.0,2.0,27.540300000000002,17.304559999999924,10.592899999999986,-0.2952699999999986,-2.141691999999999,-1.8616339999999987,1.0,1.0,1.0
2.0,2.0,2.0,27.245040000000017,19.439700000000016,12.435909999999922,-0.2905680000000004,-2.122596999999999,-1.817425,1.0,1.0,1.0
2.0,2.0,2.0,26.962170000000015,21.547199999999975,14.227800000000002,-0.27353700000000103,-2.089214000000002,-1.7621980000000015,1.0,1.0,1.0
2.0,2.0,2.0,26.69713000000013,23.619569999999953,15.964069999999992,-0.25515299999999996,-2.0528380000000013,-1.7068869999999983,1.0,1.0,3.0
2.0,2.0,2.0,24.440399999999954,21.326499999999896,19.655849999999987,-3.553690000000003,-5.100912000000001,-4.969711,3.0,1.0,1.0
2.0,2.0,2.0,20.55119999999988,15.902100000000019,24.944799999999987,-4.103249999999999,-5.624682999999997,-5.4847329999999985,1.0,3.0,4.0
1.0,3.0,2.0,18.407100000000128,12.248600000000124,28.454700000000003,-0.867204000000001,-2.3628350000000005,-2.215274000000001,4.0,1.0,1.0
1.0,3.0,2.0,17.880699999999933,10.23869999999988,29.174099999999953,-0.3012549999999976,-1.7711599999999983,-1.0834969999999977,1.0,4.0,1.0
2.0,3.0,2.0,17.64370000000008,8.543699999999944,28.16730000000007,-0.19211800000000068,-1.636455999999999,-0.9477499999999992,1.0,1.0,3.0
2.0,3.0,2.0,15.457999999999856,4.925399999999854,25.23810000000003,-3.4779839999999993,-4.89697,-4.207910999999999,3.0,1.0,1.0
2.0,3.0,2.0,11.644700000000057,0.2949999999998454,20.70659999999998,-4.028023000000001,-5.421925000000002,-4.733105000000002,1.0,3.0,4.0
2.0,0.0,4.0,10.068550000000016,10000.0,42.18553,-3.5395830000000004,10000.0,-3.856812999999999,4.0,1.0,4.0
1.0,1.0,4.0,52.336089999999984,7.929609999999997,38.137640000000005,0.6545470000000009,-0.6721469999999989,-5.083556,4.0,4.0,3.0
1.0,1.0,4.0,51.15504999999996,5.773709999999994,29.83580999999998,-2.7603240000000007,-3.199359000000001,-11.069807,3.0,4.0,1.0
1.0,1.0,4.0,47.61058,2.3280499999999904,16.995530000000002,-4.203631999999999,-3.6866780000000006,-14.776747499999999,1.0,3.0,1.0
1.0,1.0,4.0,43.06072999999998,1.6800400000000195,0.8296799999999962,-4.874032,-4.285578000000001,-17.481804,1.0,1.0,1.0
1.0,1.0,4.0,37.986850000000004,6.120619999999974,1.383139999999969,-5.270073,-4.591182,-18.4567463,1.0,1.0,3.0
3.0,1.0,2.0,22.144399999999962,12.824799999999982,1.8950300000000198,-21.539088999999997,-8.118886999999997,-17.279731999999996,3.0,1.0,1.0
2.0,1.0,3.0,21.303800000000024,21.373139999999978,14.163029999999992,-9.583641,-8.867939,-13.846026999999998,1.0,3.0,4.0
2.0,2.0,2.0,13.613830000000007,28.373899999999992,2.6826300000000174,-6.479269000000002,-5.830267000000003,-9.770457,4.0,1.0,4.0
2.0,1.0,2.0,9.44055000000003,31.950009999999963,4.41167999999999,-2.6871769999999984,-2.1581590000000013,-5.220503000000001,4.0,4.0,4.0
2.0,1.0,2.0,9.140690000000006,31.79507000000001,6.961999999999989,1.2443409999999986,1.6066529999999979,-0.7115930000000006,4.0,4.0,2.0
2.0,2.0,2.0,11.18173999999999,27.853079999999977,8.54480000000001,1.9855699999999992,-0.018632000000000204,-4.653574000000001,2.0,4.0,1.0
2.0,2.0,2.0,13.155500000000018,27.460460000000012,15.269819999999982,2.001228000000001,1.9253080000000011,-7.634326999999999,1.0,2.0,3.0
2.0,2.0,2.0,13.152519999999981,25.36667,24.36808000000002,-1.3068719999999985,-3.7446649999999995,-9.481594499999998,3.0,1.0,2.0
2.0,2.0,2.0,11.499180000000024,21.205640000000017,33.22573,-1.8817679999999974,-4.458816999999998,-7.974759999999998,2.0,3.0,4.0
2.0,2.0,2.0,11.561179999999979,18.649249999999995,36.53050000000002,1.319541000000001,-1.3346180000000007,1.3147689999999983,4.0,2.0,1.0
2.0,2.0,2.0,13.200989999999933,17.623939999999948,38.213739999999916,1.838752999999997,-0.8271130000000007,1.9380729999999993,1.0,4.0,2.0
2.0,2.0,2.0,15.076170000000047,16.85293999999999,40.23933999999997,1.885553999999999,-0.7267930000000007,2.095986,2.0,1.0,1.0
2.0,2.0,0.0,42.30459999999999,16.94220000000007,0.0,-0.2664849999999994,1.8354210000000002,0.0,1.0,2.0,3.0
2.0,2.0,0.0,42.55534,16.73045000000002,0.0,-1.0956629999999983,-1.5648829999999982,0.0,3.0,1.0,1.0
2.0,2.0,0.0,41.137570000000096,14.774140000000102,0.0,-1.6176319999999969,-2.2380189999999978,0.0,1.0,3.0,3.0
1.0,2.0,0.0,37.47000000000003,10.410270000000082,0.0,-4.9911840000000005,-5.776498999999998,0.0,3.0,1.0,1.0
1.0,3.0,0.0,32.14229999999998,4.215949999999907,0.0,-5.53875,-6.499876,0.0,1.0,3.0,4.0
1.0,3.0,0.0,28.568570000000022,0.4036599999999453,0.0,-2.2896329999999985,-3.4329569999999983,0.0,4.0,1.0,1.0
1.0,3.0,0.0,26.626160000000027,3.5749499999999443,0.0,-1.7104399999999984,-3.036629999999999,0.0,1.0,4.0,3.0
1.0,3.0,0.0,22.97530000000006,8.635400000000004,0.0,-4.9058959999999985,-6.4092769999999994,0.0,3.0,1.0,4.0
1.0,2.0,0.0,19.757650000000012,13.43480999999997,0.0,-2.115133,-3.7837110000000003,0.0,4.0,3.0,1.0
1.0,2.0,0.0,17.939859999999953,16.991660000000024,0.0,-1.619211,-3.4353560000000023,0.0,1.0,4.0,0.0
2.0,3.0,1.0,20.984469999999988,9.061730000000011,16.70282999999995,-5.350469,-2.694265999999999,-1.4465199999999996,0.0,1.0,4.0
3.0,3.0,1.0,19.21933999999999,8.383840000000077,17.22514000000001,-0.45642700000000147,0.6885619999999975,1.8355459999999972,4.0,0.0,2.0
2.0,3.0,2.0,19.50985000000003,9.85433999999998,19.798239999999964,0.24021099999999862,1.455054999999998,2.5081799999999994,2.0,4.0,1.0
2.0,3.0,2.0,19.764409999999998,11.346070000000054,22.301840000000084,0.31674199999999786,1.5753880000000002,2.5411029999999997,1.0,2.0,1.0
2.0,3.0,2.0,20.124689999999987,12.977290000000039,24.86023,0.40854300000000165,1.6902690000000007,2.574556000000001,1.0,1.0,1.0
2.0,3.0,2.0,20.574700000000007,14.71354000000008,27.444900000000075,0.49809800000000237,1.786989000000002,2.5953860000000013,1.0,1.0,3.0
2.0,3.0,2.0,19.106030000000032,14.532400000000052,28.038800000000037,-2.724729,-1.440484999999999,-0.7028500000000015,3.0,1.0,4.0
2.0,3.0,2.0,18.09285,14.798000000000002,29.010760000000005,0.12170100000000161,1.3928290000000025,2.0644799999999996,4.0,3.0,1.0
3.0,2.0,2.0,18.54505999999992,16.51281999999992,31.36821999999995,0.6895330000000008,1.9416910000000023,2.551840000000002,1.0,4.0,1.0
2.0,2.0,0.0,33.97685999999999,19.328899999999976,0.0,2.6495780000000018,0.8673950000000019,0.0,1.0,1.0,3.0
2.0,3.0,0.0,34.63283000000001,18.23942999999997,0.0,-0.6356680000000026,-2.3392979999999994,0.0,3.0,1.0,4.0
2.0,3.0,0.0,35.673349999999914,17.61212999999998,0.0,2.133952999999998,0.5064710000000012,0.0,4.0,3.0,3.0
2.0,3.0,0.0,36.09046000000001,16.436199999999985,0.0,-0.694502,-2.2487589999999997,0.0,3.0,4.0,1.0
2.0,3.0,0.0,35.109500000000025,13.933899999999994,0.0,-1.163024,-2.647274000000003,0.0,1.0,3.0,3.0
2.0,3.0,0.0,31.894329999999854,9.265859999999975,0.0,-4.544559,-5.962160000000001,0.0,3.0,1.0,4.0
2.0,3.0,0.0,29.016200000000026,5.0,0.0,-1.7908480000000004,-3.1451680000000017,0.0,4.0,3.0,1.0
2.0,3.0,0.0,27.517299999999977,2.1749999999999545,0.0,-1.3049910000000011,-2.5993449999999996,0.0,1.0,4.0,1.0
1.0,3.0,0.0,26.26949999999988,0.3404000000000451,0.0,-1.2065269999999977,-2.444119999999998,0.0,1.0,1.0,4.0
2.0,3.0,0.0,27.09010000000012,0.7320999999999458,0.0,2.1423239999999986,0.9584219999999988,0.0,4.0,1.0,3.0
2.0,3.0,0.0,27.576100000000224,1.406099999999924,0.0,-0.5861269999999976,-1.719258,0.0,3.0,4.0,4.0
2.0,3.0,0.0,28.72420000000011,1.3683999999998377,0.0,2.2799000000000014,1.194783000000001,0.0,4.0,3.0,1.0
2.0,3.0,0.0,31.308099999999968,0.1515999999999167,0.0,2.7856249999999996,1.7459179999999996,0.0,1.0,4.0,3.0
1.0,0.0,3.0,52.85230999999999,0.0,31.347579999999994,-3.0691719999999982,0.0,-2.6524120000000018,3.0,1.0,1.0
1.0,0.0,3.0,49.735000000000014,0.0,26.39769000000001,-3.4293559999999985,0.0,-7.823301000000001,1.0,3.0,1.0
1.0,0.0,3.0,45.90206999999998,0.0,16.066180000000003,-4.265691,0.0,-12.299612999999999,1.0,1.0,1.0
1.0,0.0,3.0,41.339470000000006,0.0,3.549150000000026,-4.852518,0.0,-12.447417,1.0,1.0,1.0
1.0,0.0,3.0,36.31003000000004,0.0,8.57792999999998,-5.19464,0.0,-11.707146999999999,1.0,1.0,1.0
1.0,0.0,3.0,31.024929999999983,0.0,10.643190000000004,-5.363440000000001,0.0,-7.871690999999998,1.0,1.0,1.0
2.0,0.0,2.0,25.628750000000025,0.0,2.5087800000000016,-5.417366000000001,0.0,-8.444194000000001,1.0,1.0,1.0
2.0,0.0,2.0,20.21557999999999,0.0,6.2171599999999785,-5.398432,0.0,-9.049141,1.0,1.0,1.0
1.0,0.0,2.0,14.84366,0.0,15.540919999999971,-5.335934000000002,0.0,-9.626348,1.0,1.0,4.0
1.0,0.0,3.0,11.556719999999984,0.0,9.17841999999996,-1.933281000000001,0.0,-7.69998,4.0,1.0,1.0
1.0,0.0,3.0,10.011689999999987,0.0,1.8669800000000123,-1.2695730000000012,0.0,-7.000071,1.0,4.0,4.0
1.0,0.0,3.0,10.85748000000001,0.0,2.9368600000000242,2.243399,0.0,-3.2931019999999975,4.0,1.0,1.0
1.0,0.0,3.0,13.500299999999982,0.0,5.706200000000024,2.9243660000000027,0.0,-2.337064999999999,1.0,4.0,3.0
1.0,0.0,3.0,14.518860000000018,0.0,9.809739999999977,-0.19925699999999935,0.0,-5.161729999999999,3.0,1.0,4.0
1.0,0.0,3.0,16.037879999999973,0.0,13.117310000000032,2.6549339999999972,0.0,-2.020499000000001,4.0,3.0,1.0
2.0,0.0,2.0,19.017830000000004,0.0,14.689870000000042,3.209120000000002,0.0,-1.2091459999999987,1.0,4.0,3.0
2.0,0.0,2.0,20.301439999999957,0.0,17.71812,0.04887099999999833,0.0,-4.147628000000001,3.0,1.0,1.0
1.0,0.0,2.0,20.048200000000065,0.0,15.724730000000022,-0.4343339999999998,0.0,-3.7881929999999997,1.0,3.0,1.0
2.0,0.0,2.0,19.587099999999964,0.0,11.956360000000018,-0.46434799999999754,0.0,-3.7197439999999986,1.0,1.0,4.0
2.0,0.0,2.0,21.151359999999954,0.0,10.308729999999969,2.8956209999999984,0.0,-0.26749399999999923,4.0,1.0,1.0
2.0,0.0,2.0,24.41489999999999,0.0,10.45029999999997,3.5149100000000004,0.0,0.43933099999999925,1.0,4.0,3.0
2.0,0.0,2.0,26.002460000000042,0.0,9.001460000000066,0.3461970000000001,0.0,-2.6460969999999975,3.0,1.0,1.0
1.0,0.0,2.0,26.03765999999996,0.0,6.081659999999943,-0.15628600000000148,0.0,-3.069509,1.0,3.0,1.0
1.0,0.0,3.0,25.845460000000003,0.0,3.0114599999999427,-0.20575200000000038,0.0,-3.044212999999999,1.0,1.0,1.0
1.0,0.0,3.0,25.649659999999926,0.0,0.010429999999928441,-0.18016099999999824,0.0,-2.9482490000000006,1.0,1.0,1.0
1.0,0.0,3.0,25.48625000000004,0.0,2.8898900000000367,-0.14387200000000178,0.0,-2.845980000000001,1.0,1.0,1.0
1.0,0.0,3.0,25.359300000000076,0.0,5.68974999999989,-0.10767999999999844,0.0,-2.74812,1.0,1.0,1.0
1.0,0.0,3.0,25.26786000000004,0.0,8.394440000000031,-0.0732430000000015,0.0,-2.6561699999999995,1.0,1.0,2.0
1.0,0.0,3.0,25.534170000000017,0.0,12.173600000000079,0.02937999999999974,0.0,-6.9118580000000005,2.0,1.0,1.0
