vehicles_in_ego_lane,vehicles_in_left_lane,vehicles_in_right_lane,closest_in_ego_lane_dist,closest_left_lane_dist,closest_right_lane_dist,relative_velocity_ego_lane,relative_velocity_left_lane,relative_velocity_right_lane,previous_action_1,action
4.0,0.0,0.0,19.13787841796875,10000.0,10000.0,-4.057442665100098,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,23.587493896484375,10000.0,10000.0,-4.704482078552246,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,28.358993530273438,10000.0,10000.0,-4.8150529861450195,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,31.175369262695312,10000.0,10000.0,-1.5175018310546875,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,34.36145019531247,10000.0,10000.0,-4.270435333251951,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,38.91702270507815,10000.0,10000.0,-4.740880012512207,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,37.91217041015625,10000.0,10000.0,-1.2121219635009766,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,34.94065856933594,10000.0,10000.0,-4.134806632995607,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,32.4910888671875,10000.0,10000.0,-1.3632984161376953,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,29.39483642578125,10000.0,10000.0,-4.226443290710449,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,26.877532958984432,10000.0,10000.0,-1.4083318710327148,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,25.7591552734375,10000.0,10000.0,-0.930784225463869,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,24.876922607421875,10000.0,10000.0,-0.8509740829467773,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,24.033843994140625,10000.0,10000.0,-0.8381338119506818,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,23.196868896484375,10000.0,10000.0,-0.8362960815429688,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,20.350555419921875,10000.0,10000.0,-4.152587890625,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,15.85443115234375,10000.0,10000.0,-4.719375610351564,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,13.08648681640625,10000.0,10000.0,-1.4998159408569336,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,11.920135498046875,10000.0,10000.0,-0.9496450424194336,10000.0,10000.0,0.0,0.0
4.0,0.0,0.0,11.0274658203125,10000.0,10000.0,-0.8556346893310565,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,12.191680908203182,10000.0,10000.0,2.4768753051757812,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,13.00360107421875,10000.0,10000.0,-0.27008628845214844,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,10.438873291015568,10000.0,10000.0,-4.05595588684082,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,5.99078369140625,10000.0,10000.0,-4.7029190063476545,10000.0,10000.0,0.0,3.0
3.0,0.0,1.0,25.287139892578125,10000.0,34.337876319885254,10.611033201217651,10000.0,22.275663375854492,3.0,4.0
3.0,0.0,1.0,17.468795776367188,10000.0,22.76323127746582,12.652783870697021,10000.0,-2.8966493606567383,4.0,4.0
3.0,0.0,1.0,13.448183059692383,10000.0,18.567691802978512,-1.4551817774772644,10000.0,8.537693083286285,4.0,3.0
3.0,0.0,1.0,15.942974090576172,10000.0,19.378180503845215,-0.9327795505523686,10000.0,-8.128934144973755,3.0,1.0
3.0,0.0,1.0,23.068194389343258,10000.0,32.727291107177734,-10.028688907623291,10000.0,3.8019013404846214,1.0,3.0
4.0,0.0,0.0,23.404120683670044,10000.0,10000.0,5.568264186382294,10000.0,10000.0,3.0,3.0
1.0,3.0,0.0,17.697449207305908,31.734368324279785,10000.0,6.970780212432146,-6.709375858306885,10000.0,3.0,3.0
1.0,3.0,0.0,6.81777286529541,30.460233688354496,10000.0,13.65653405757621,6.479130268096924,10000.0,3.0,1.0
1.0,3.0,0.0,8.483153343200684,16.87217617034912,10000.0,15.566972308384718,17.523815751075745,10000.0,1.0,4.0
1.0,3.0,0.0,45.57184982299804,2.8914670944213867,10000.0,-4.533627510070801,20.845829963684082,10000.0,4.0,3.0
0.0,4.0,0.0,10000.0,28.394105836749077,10000.0,10000.0,30.014168739318848,10000.0,3.0,4.0
0.0,4.0,0.0,10000.0,43.33138346672059,10000.0,10000.0,12.511833948447247,10000.0,4.0,0.0
0.0,4.0,0.0,10000.0,50.052570343017564,10000.0,10000.0,-1.326795578002928,10000.0,0.0,3.0
0.0,4.0,0.0,10000.0,49.47972106933594,10000.0,10000.0,1.7750291824340838,10000.0,3.0,4.0
0.0,4.0,0.0,10000.0,49.44275665283203,10000.0,10000.0,-1.1934289932250977,10000.0,4.0,3.0
4.0,0.0,0.0,49.38026428222658,10000.0,10000.0,0.7356481552124041,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,50.625328063964844,10000.0,10000.0,-2.6070661544799805,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,53.666290283203125,10000.0,10000.0,-3.36074161529541,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,55.138946533203125,10000.0,10000.0,-0.26447200775146307,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,57.11466979980469,10000.0,10000.0,-3.0971012115478533,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,62.52606201171875,10000.0,10000.0,-6.919959068298342,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,67.83714294433594,10000.0,10000.0,-4.267792701721193,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,71.83285522460932,10000.0,10000.0,-3.8199777603149396,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,75.60771179199216,10000.0,10000.0,-3.746109962463379,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,79.34681701660156,10000.0,10000.0,-3.7347936630249023,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,81.07060241699219,10000.0,10000.0,-0.41705322265625,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,79.13404846191409,10000.0,10000.0,3.4660415649414062,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,77.27598571777344,10000.0,10000.0,0.8130140304565412,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,74.72769165039062,10000.0,10000.0,3.6760149002075195,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,72.7652587890625,10000.0,10000.0,0.8487825393676758,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,72.2093505859375,10000.0,10000.0,0.36562442779541016,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,73.90390014648443,10000.0,10000.0,-3.0333976745605487,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,77.28936767578125,10000.0,10000.0,-3.6142559051513654,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,78.95364379882812,10000.0,10000.0,-0.39707279205322443,10000.0,10000.0,3.0,1.0
4.0,0.0,0.0,79.01748657226568,10000.0,10000.0,0.15270519256591797,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,76.7977294921875,10000.0,10000.0,3.5631017684936523,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,72.88137817382812,10000.0,10000.0,4.145897865295407,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,68.6751098632812,10000.0,10000.0,4.245491981506348,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,62.4091796875,10000.0,10000.0,7.578957557678223,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,54.484954833984375,10000.0,10000.0,8.148608207702637,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,46.277374267578125,10000.0,10000.0,8.245955467224121,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,38.02130126953125,10000.0,10000.0,8.262589454650879,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,27.74688720703125,10000.0,10000.0,11.581879615783691,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,17.831298828125,10000.0,10000.0,8.832659721374515,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,9.28338623046875,10000.0,10000.0,8.3628511428833,10000.0,10000.0,0.0,1.0
3.0,0.0,1.0,25.091337203979492,10000.0,29.532336235046387,9.57362151145935,10000.0,20.62486171722412,1.0,1.0
3.0,0.0,1.0,13.532327651977539,10000.0,22.27637004852295,12.20975112915039,10000.0,-1.8358240127563477,1.0,4.0
3.0,0.0,1.0,10.354583740234371,10000.0,13.91183090209961,-2.3136253356933594,10000.0,14.025960445404053,4.0,4.0
3.0,0.0,1.0,10.015913009643555,10000.0,20.33979606628418,-2.6575306057929993,10000.0,-14.09525591135025,4.0,3.0
3.0,0.0,1.0,18.75076961517334,10000.0,29.11217498779297,-11.13872289657593,10000.0,2.975250720977785,3.0,1.0
2.0,0.0,2.0,36.12969970703125,10000.0,26.000450134277344,15.249485731124876,10000.0,3.2544038295745867,1.0,3.0
3.0,0.0,1.0,17.300635814666748,10000.0,23.051345825195312,20.790264129638672,10000.0,3.2404180765151978,3.0,3.0
3.0,0.0,1.0,2.9037227630615234,10000.0,20.75547218322754,18.894354820251465,10000.0,-0.18557071685791016,3.0,3.0
1.0,3.0,0.0,18.463103652000427,30.282536149024963,10000.0,5.484404563903809,30.77973747253418,10000.0,3.0,4.0
3.0,0.0,1.0,44.48373889923096,10000.0,14.441845893859867,-0.8684043884277344,10000.0,0.3808097839355451,4.0,3.0
3.0,0.0,1.0,47.019575119018555,10000.0,17.536092758178718,-3.340848922729492,10000.0,-4.301478385925295,3.0,1.0
4.0,0.0,0.0,16.43648147583007,10000.0,10000.0,3.520089149475101,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,9.939727783203132,10000.0,10000.0,8.12695026397705,10000.0,10000.0,3.0,4.0
3.0,0.0,1.0,25.03826522827148,10000.0,31.714506149291992,9.02987253665924,10000.0,23.027795791625977,4.0,0.0
3.0,0.0,1.0,13.717853546142578,10000.0,22.845571517944336,13.485350131988525,10000.0,-2.4946508407592773,0.0,3.0
3.0,0.0,1.0,6.509500503540043,10000.0,8.919330596923828,3.6675896644592267,10000.0,18.44522762298584,3.0,3.0
2.0,0.0,2.0,16.699222326278687,10000.0,0.8400382995605469,9.35332489013672,10000.0,4.5099196434021005,3.0,4.0
3.0,0.0,1.0,4.571607828140259,10000.0,1.4696249961853027,8.030041217803955,10000.0,-3.446444511413574,4.0,3.0
3.0,0.0,1.0,4.72414493560791,10000.0,3.227201461791992,15.099729537963869,10000.0,0.1692342758178711,3.0,1.0
2.0,0.0,2.0,16.211519479751583,10000.0,2.967544555664066,7.7359068393707275,10000.0,-4.186288833618164,1.0,3.0
3.0,0.0,1.0,25.018892288208008,10000.0,35.612701416015625,8.668647587299347,10000.0,23.301427841186523,3.0,3.0
3.0,0.0,1.0,13.791488647460938,10000.0,20.29807472229004,19.940404891967773,10000.0,2.071969985961914,3.0,4.0
3.0,0.0,1.0,25.16711044311523,10000.0,31.81594944000244,10.180519342422485,10000.0,21.639266967773438,4.0,3.0
3.0,0.0,1.0,10.781030654907227,10000.0,20.110193252563477,23.232587814331055,10000.0,1.3287267684936523,3.0,3.0
3.0,0.0,1.0,6.989795684814457,10000.0,15.527723312377919,19.11076831817627,10000.0,25.681499481201172,3.0,3.0
3.0,0.0,1.0,17.95378589630127,10000.0,13.152684211730955,29.168304443359375,10000.0,16.481784820556644,3.0,1.0
3.0,0.0,1.0,11.833966255187988,10000.0,5.873959541320801,19.761192321777344,10000.0,19.211771011352543,1.0,1.0
3.0,0.0,1.0,11.667972564697267,10000.0,20.16031765937805,26.43423366546631,10000.0,11.374630689620972,1.0,3.0
0.0,4.0,0.0,10000.0,31.82266139984131,10000.0,10000.0,9.50880718231201,10000.0,3.0,4.0
0.0,4.0,0.0,10000.0,42.52618408203125,10000.0,10000.0,12.721672058105469,10000.0,4.0,0.0
0.0,4.0,0.0,10000.0,61.872718811035156,10000.0,10000.0,23.756029844284058,10000.0,0.0,1.0
0.0,4.0,0.0,10000.0,92.07408142089842,10000.0,10000.0,33.69339370727539,10000.0,1.0,4.0
0.0,4.0,0.0,10000.0,122.810791015625,10000.0,10000.0,16.686378479003906,10000.0,4.0,1.0
0.0,4.0,0.0,10000.0,139.15223693847656,10000.0,10000.0,16.117294311523438,10000.0,1.0,1.0
4.0,0.0,0.0,155.21058654785156,10000.0,10000.0,16.020044326782227,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,171.22056579589844,10000.0,10000.0,16.00342559814453,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,187.2222595214844,10000.0,10000.0,16.000585556030273,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,205.23269653320312,10000.0,10000.0,19.316547393798828,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,222.882568359375,10000.0,10000.0,16.56675910949707,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,239.1645050048828,10000.0,10000.0,16.096853256225586,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,255.2126922607422,10000.0,10000.0,16.016550064086914,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,271.2209167480469,10000.0,10000.0,16.00282859802246,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,287.2223205566406,10000.0,10000.0,16.0004825592041,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,303.2225646972656,10000.0,10000.0,16.00008201599121,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,317.21246337890625,10000.0,10000.0,12.68356704711914,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,331.5626525878906,10000.0,10000.0,15.433260917663574,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,345.2705993652344,10000.0,10000.0,12.58670425415039,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,359.5726013183594,10000.0,10000.0,15.416707992553713,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,375.2824096679688,10000.0,10000.0,15.90032196044922,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,391.23284912109375,10000.0,10000.0,15.982966423034668,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,407.224365234375,10000.0,10000.0,15.997089385986328,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,425.2330627441406,10000.0,10000.0,19.31595039367676,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,442.8826293945313,10000.0,10000.0,16.5666561126709,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,461.1746520996094,10000.0,10000.0,19.41328239440918,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,480.8827819824219,10000.0,10000.0,19.899736404418945,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,502.843017578125,10000.0,10000.0,23.29931259155273,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,526.4944458007812,10000.0,10000.0,23.880260467529297,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,552.4450073242188,10000.0,10000.0,27.29598426818848,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,578.0846557617188,10000.0,10000.0,24.56324577331543,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,602.3648681640625,10000.0,10000.0,24.09625244140625,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,626.4127197265625,10000.0,10000.0,24.01644897460937,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,650.4209594726562,10000.0,10000.0,24.00281143188477,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,676.4324340820312,10000.0,10000.0,27.31692695617676,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,702.08251953125,10000.0,10000.0,24.566823959350582,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,726.364501953125,10000.0,10000.0,24.09686279296875,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,750.4126586914062,10000.0,10000.0,24.016551971435547,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,776.4310302734375,10000.0,10000.0,27.31927490234375,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,804.0924072265625,10000.0,10000.0,27.8836727142334,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,830.0244140625,10000.0,10000.0,24.663673400878903,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,856.3646850585938,10000.0,10000.0,27.429861068725582,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,882.0709228515625,10000.0,10000.0,24.586122512817383,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,908.3726806640624,10000.0,10000.0,27.416608810424805,10000.0,10000.0,3.0,0.0
3.0,0.0,1.0,25.411754608154297,10000.0,32.64829349517822,11.790310144424438,10000.0,22.26605224609375,0.0,4.0
3.0,0.0,1.0,15.155786514282227,10000.0,24.24800682067871,16.64288854598999,10000.0,-6.545091152191162,4.0,4.0
4.0,0.0,0.0,2.3993186950683594,10000.0,10000.0,17.142448008060455,10000.0,10000.0,4.0,3.0
3.0,0.0,1.0,11.471660614013672,10000.0,51.65231513977051,15.464380025863647,10000.0,-7.482454538345337,3.0,4.0
4.0,0.0,0.0,2.9973831176757812,10000.0,10000.0,13.682325363159178,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,18.400833129882812,10000.0,10000.0,16.184853076934814,10000.0,10000.0,3.0,1.0
0.0,4.0,0.0,10000.0,14.094167709350588,10000.0,10000.0,18.61064338684082,10000.0,1.0,3.0
1.0,3.0,0.0,99.17769241333008,4.962423324584957,10000.0,21.4762282371521,21.372968196868896,10000.0,3.0,3.0
1.0,3.0,0.0,121.99769973754883,28.70005416870118,10000.0,24.420812129974365,25.010484218597412,10000.0,3.0,3.0
1.0,3.0,0.0,150.5498752593994,21.647523880004883,10000.0,31.17045307159424,25.4417085647583,10000.0,3.0,4.0
1.0,3.0,0.0,180.54537105560303,6.5121089220047,10000.0,28.7080020904541,28.428287506103516,10000.0,4.0,4.0
1.0,3.0,0.0,142.28517532348633,16.866962432861328,10000.0,19.87596845626831,6.7005133628845215,10000.0,4.0,2.0
3.0,0.0,1.0,21.451904296875,10000.0,160.13351440429688,3.841628313064575,10000.0,17.178250551223755,2.0,3.0
4.0,0.0,0.0,29.99004364013672,10000.0,10000.0,10.320755004882812,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,39.36760330200195,10000.0,10000.0,8.463263511657715,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,47.64509582519531,10000.0,10000.0,8.094541549682617,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,57.70338439941406,10000.0,10000.0,11.332989692687988,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,67.36148071289062,10000.0,10000.0,8.569583892822266,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,77.65496826171875,10000.0,10000.0,11.413783073425291,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,87.35321044921875,10000.0,10000.0,8.583374977111816,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,93.63328552246094,10000.0,10000.0,4.783245086669922,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,98.0229263305664,10000.0,10000.0,4.133847236633301,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,102.08950805664062,10000.0,10000.0,4.022872924804688,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,106.10089111328124,10000.0,10000.0,4.003908634185791,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,112.11296844482422,10000.0,10000.0,7.31711483001709,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,117.76312255859376,10000.0,10000.0,4.5668559074401855,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,124.05524444580078,10000.0,10000.0,7.413316249847412,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,129.75326538085938,10000.0,10000.0,4.5832953453063965,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,136.05355834960938,10000.0,10000.0,7.416125297546387,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,145.7732391357422,10000.0,10000.0,11.216670036315918,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,155.3734130859375,10000.0,10000.0,8.549691200256348,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,165.65701293945312,10000.0,10000.0,11.410383224487305,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,175.3535614013672,10000.0,10000.0,8.582794189453125,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,183.6434783935547,10000.0,10000.0,8.099593162536621,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,191.69302368164065,10000.0,10000.0,8.017019271850586,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,201.7116241455078,10000.0,10000.0,11.319355010986328,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,213.37301635742188,10000.0,10000.0,11.883686065673828,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,225.31515502929688,10000.0,10000.0,11.98012351989746,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,237.3052673339844,10000.0,10000.0,11.99660301208496,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,249.3035888671875,10000.0,10000.0,11.999419212341309,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,263.3134155273437,10000.0,10000.0,15.3163480758667,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,280.98345947265625,10000.0,10000.0,19.19961929321289,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,298.5751647949219,10000.0,10000.0,16.546777725219727,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,314.84716796875,10000.0,10000.0,16.09343719482422,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,332.9037780761719,10000.0,10000.0,19.332414627075195,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,352.5716857910156,10000.0,10000.0,19.88591766357422,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,372.5149230957031,10000.0,10000.0,19.980504989624023,10000.0,10000.0,1.0,1.0
4.0,0.0,0.0,392.5052490234375,10000.0,10000.0,19.99666786193848,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,414.5137023925781,10000.0,10000.0,23.31587791442871,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,440.1835021972656,10000.0,10000.0,27.199539184570312,10000.0,10000.0,3.0,1.0
3.0,0.0,1.0,25.319395065307617,10000.0,31.002138137817383,10.750129699707031,10000.0,22.779569625854492,1.0,0.0
3.0,0.0,1.0,13.501249313354492,10000.0,20.65937042236328,12.79533863067627,10000.0,0.5246477127075195,0.0,4.0
3.0,0.0,1.0,11.017642974853516,10000.0,15.827482223510744,-4.025562763214111,10000.0,16.135620594024658,4.0,3.0
4.0,0.0,0.0,5.96945953369141,10000.0,10000.0,5.683406710624695,10000.0,10000.0,3.0,0.0
2.0,0.0,2.0,18.65871834754944,10000.0,9.549424171447754,3.3560162782669067,10000.0,-7.561395168304442,0.0,2.0
3.0,0.0,1.0,17.332272171974182,10000.0,13.329736471176147,5.985782027244568,10000.0,5.855756297707558,2.0,3.0
3.0,0.0,1.0,11.069955825805664,10000.0,4.4964680671691895,6.2147650718688965,10000.0,10.5879001095891,3.0,3.0
1.0,3.0,0.0,8.988866329193115,6.7942347526550275,10000.0,14.866701144492254,7.2644548416137695,10000.0,3.0,1.0
3.0,0.0,1.0,21.4348680973053,10000.0,0.24381065368651988,10.24914906609047,10000.0,6.6178934574127215,1.0,3.0
4.0,0.0,0.0,16.901784896850586,10000.0,10000.0,25.181571006774902,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,25.467563629150398,10000.0,10000.0,2.7302980422973633,10000.0,10000.0,4.0,4.0
4.0,0.0,0.0,24.991783142089844,10000.0,10000.0,-1.0022888183593768,10000.0,10000.0,4.0,4.0
0.0,4.0,0.0,10000.0,28.42061614990233,10000.0,10000.0,-5.029792785644531,10000.0,4.0,3.0
4.0,0.0,0.0,31.898399353027344,10000.0,10000.0,-2.4962730407714826,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,36.18487548828125,10000.0,10000.0,-5.559326171875,10000.0,10000.0,4.0,1.0
4.0,0.0,0.0,42.575248718261705,10000.0,10000.0,-7.093994140625,10000.0,10000.0,1.0,3.0
4.0,0.0,0.0,48.010986328125014,10000.0,10000.0,-4.441339492797852,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,54.28379821777344,10000.0,10000.0,-7.503538131713867,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,62.15086364746094,10000.0,10000.0,-8.122671127319336,10000.0,10000.0,0.0,1.0
4.0,0.0,0.0,70.35972595214838,10000.0,10000.0,-8.27405834197998,10000.0,10000.0,1.0,0.0
4.0,0.0,0.0,78.659912109375,10000.0,10000.0,-8.321503639221191,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,84.98112487792972,10000.0,10000.0,-5.023351669311523,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,91.67530822753906,10000.0,10000.0,-7.780989646911621,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,97.73291015625,10000.0,10000.0,-4.938056945800781,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,104.38716125488284,10000.0,10000.0,-7.769749641418457,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,112.45043945312497,10000.0,10000.0,-8.254156112670898,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,118.7447662353515,10000.0,10000.0,-5.020727157592773,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,125.44078063964844,10000.0,10000.0,-7.784730911254883,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,131.5016632080078,10000.0,10000.0,-4.940671920776369,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,138.15789794921875,10000.0,10000.0,-7.7711286544799805,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,144.21208190917977,10000.0,10000.0,-4.938383102416992,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,150.8671875,10000.0,10000.0,-7.770753860473633,10000.0,10000.0,4.0,3.0
4.0,0.0,0.0,156.92120361328125,10000.0,10000.0,-4.938327789306641,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,159.55599975585943,10000.0,10000.0,-1.1378545761108398,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,158.29010009765625,10000.0,10000.0,2.8280487060546875,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,155.05126953125,10000.0,10000.0,3.5057735443115234,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,149.46517944335938,10000.0,10000.0,6.93803596496582,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,142.17160034179688,10000.0,10000.0,7.524570465087891,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,132.576171875,10000.0,10000.0,10.941247940063477,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,123.29116821289062,10000.0,10000.0,8.208671569824219,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,115.36550903320312,10000.0,10000.0,7.741706848144531,10000.0,10000.0,0.0,4.0
4.0,0.0,0.0,109.68231201171875,10000.0,10000.0,4.345460891723633,10000.0,10000.0,4.0,0.0
4.0,0.0,0.0,105.68862915039062,10000.0,10000.0,3.7650814056396484,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,99.97354125976562,10000.0,10000.0,6.982349395751953,10000.0,10000.0,3.0,0.0
4.0,0.0,0.0,92.65789794921875,10000.0,10000.0,7.532142639160156,10000.0,10000.0,0.0,3.0
4.0,0.0,0.0,83.0587158203125,10000.0,10000.0,10.942543029785156,10000.0,10000.0,3.0,3.0
4.0,0.0,0.0,69.7528076171875,10000.0,10000.0,14.841787338256836,10000.0,10000.0,3.0,4.0
4.0,0.0,0.0,56.51727294921875,10000.0,10000.0,12.191675186157227,10000.0,10000.0,4.0,3.0
